"357.8043698433565","393.75205615864786"
"Timestamps","Readings"
"2018-10-02 11:50:46.172","6.429143345980788"
"2018-10-02 11:50:51.455","6.423166217607785"
"2018-10-02 11:50:57.195","6.416184068097734"
"2018-10-02 11:51:03.01","6.408723955408441"
